mmsi,name,flag,type,is_suspicious,historical_names,latest_lat,latest_lon,latest_ais_timestamp,latest_speed,latest_heading,ais_ping_count,ais_active_pct,ais_max_gap_hours,ais_disabled,radio_signature_count,avg_frequency,std_frequency,avg_power,avg_signal_strength,unique_pulse_patterns,unique_frequencies
641088694,NAVIRE-8694,Singapore,General Cargo,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-55.4382,-39.2767,2026-12-13 11:09:00+00:00,15.1,136.5,10.0,30.0,4912.083333333333,True,6.0,159.42333333333332,1.3063792200837592,339.0833333333333,-70.68333333333332,5.0,6.0
723722389,NAVIRE-2389,Denmark,Container Ship,False,"OLD_NAME_0, OLD_NAME_1",1.9153,-114.3033,2026-11-13 03:14:00+00:00,2.6,99.5,13.0,46.15384615384615,4399.583333333333,True,3.0,158.53,1.1694015563526405,255.19999999999996,-58.53333333333333,2.0,3.0
302489810,NAVIRE-9810,Panama,Bulk Carrier,False,OLD_NAME_0,32.091,-87.9153,2026-12-11 01:10:00+00:00,19.7,9.4,8.0,37.5,7333.233333333334,True,5.0,159.382,2.257026805334846,282.52000000000004,-70.82000000000001,3.0,5.0
768349235,NAVIRE-9235,Bahamas,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",10.867,-107.3115,2026-12-02 08:29:00+00:00,15.5,274.3,12.0,50.0,3834.766666666667,True,3.0,159.86,0.6317436188834896,337.1666666666667,-53.300000000000004,2.0,3.0
332649240,NAVIRE-9240,Singapore,Bulk Carrier,True,OLD_NAME_0,-62.4064,-86.1115,2026-12-29 08:42:00+00:00,21.9,132.1,11.0,27.27272727272727,4597.383333333333,True,4.0,157.2125,0.9593878256471677,100.6,-74.85,3.0,4.0
425682454,NAVIRE-2454,Liberia,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",30.4802,-23.9137,2026-11-22 20:01:00+00:00,3.9,201.0,9.0,55.55555555555556,3685.2166666666667,True,6.0,158.54166666666666,1.5852749498641177,210.35000000000002,-75.45,5.0,6.0
313328800,NAVIRE-8800,Panama,Tanker,True,0,-78.934,0.7672,2026-11-10 14:59:00+00:00,14.1,352.0,14.0,57.14285714285714,5601.2,True,9.0,159.81888888888886,1.8099892571811316,282.8666666666667,-68.53333333333333,6.0,9.0
455663655,NAVIRE-3655,France,Passenger Ship,False,OLD_NAME_0,-16.2691,-59.2866,2026-11-11 22:03:00+00:00,18.8,155.7,10.0,40.0,6633.383333333333,True,4.0,158.7875,2.01342783994528,298.1,-36.775,3.0,4.0
645475822,NAVIRE-5822,Singapore,Tanker,False,OLD_NAME_0,-8.7311,53.2001,2026-11-10 02:42:00+00:00,17.8,289.8,10.0,70.0,4711.966666666666,True,7.0,159.9,1.5670354175959125,265.42857142857144,-76.27142857142857,5.0,7.0
356273956,NAVIRE-3956,Malta,Container Ship,True,"OLD_NAME_0, OLD_NAME_1",-80.8663,-121.082,2026-11-30 05:51:00+00:00,5.1,94.6,18.0,50.0,6727.983333333334,True,4.0,158.9625,1.6464380745516416,237.25,-86.77499999999999,3.0,4.0
222054856,NAVIRE-4856,USA,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-57.494,-137.9614,2026-12-24 15:34:00+00:00,20.3,81.3,12.0,66.66666666666666,8297.983333333334,True,6.0,157.35666666666665,1.4944653447526592,232.26666666666668,-62.31666666666666,4.0,6.0
372177283,NAVIRE-7283,Malta,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-62.6072,106.3103,2026-12-12 02:14:00+00:00,2.4,102.5,14.0,57.14285714285714,2917.266666666667,True,4.0,158.5675,0.7851273782004976,331.25,-56.95,4.0,4.0
585807313,NAVIRE-7313,China,Fishing Vessel,False,0,-44.3379,26.9654,2026-12-15 20:02:00+00:00,4.5,339.3,9.0,55.55555555555556,6530.066666666667,True,6.0,158.375,1.9990172585548134,288.8333333333333,-56.98333333333333,4.0,6.0
474561158,NAVIRE-1158,Marshall Islands,Fishing Vessel,False,OLD_NAME_0,28.1441,138.9462,2026-12-17 15:11:00+00:00,2.3,106.4,10.0,50.0,8156.6,True,4.0,159.81,1.1513759884011219,131.5,-78.475,4.0,4.0
510872204,NAVIRE-2204,France,Container Ship,False,OLD_NAME_0,-52.3835,63.9522,2026-12-18 06:57:00+00:00,24.3,92.4,8.0,25.0,1895.0,True,1.0,157.76,0.0,241.9,-100.6,1.0,1.0
289775372,NAVIRE-5372,Denmark,General Cargo,False,OLD_NAME_0,-19.8322,-122.2494,2026-12-04 16:22:00+00:00,22.9,322.4,10.0,40.0,7040.583333333333,True,7.0,160.34857142857143,1.0526067415616094,230.35714285714286,-78.31428571428572,6.0,7.0
410444994,NAVIRE-4994,Malta,Tanker,False,0,-58.1638,-1.3702,2026-11-26 02:54:00+00:00,25.8,92.7,7.0,42.857142857142854,4569.533333333334,True,4.0,159.57999999999998,1.9211628423084426,281.95,-69.575,3.0,4.0
248607497,NAVIRE-7497,France,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",-79.7892,-30.7482,2026-08-01 21:49:00+00:00,19.7,186.3,13.0,15.384615384615385,3757.233333333333,True,5.0,159.152,1.9223215131709843,236.06,-57.96,3.0,5.0
378249098,NAVIRE-9098,USA,General Cargo,True,OLD_NAME_0,46.1696,91.1839,2026-11-29 04:17:00+00:00,20.9,136.9,12.0,50.0,5287.033333333334,True,1.0,161.32,0.0,320.6,-30.5,1.0,1.0
469045896,NAVIRE-5896,France,Fishing Vessel,True,OLD_NAME_0,-36.8812,86.1505,2026-08-03 06:25:00+00:00,4.6,163.8,10.0,40.0,1865.3833333333334,True,3.0,160.16333333333333,1.3002051120240037,326.40000000000003,-56.5,3.0,3.0
779719852,NAVIRE-9852,Denmark,General Cargo,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-34.8339,-47.5026,2026-09-28 17:20:00+00:00,3.0,344.1,8.0,62.5,5753.35,True,1.0,161.3,0.0,364.3,-80.3,1.0,1.0
641636735,NAVIRE-6735,France,Bulk Carrier,True,0,-18.2197,65.5367,2026-11-23 22:45:00+00:00,15.4,88.0,9.0,77.77777777777779,5418.716666666666,True,5.0,159.00799999999998,1.3448122545545134,296.02,-77.74,4.0,5.0
528269609,NAVIRE-9609,China,Fishing Vessel,False,OLD_NAME_0,-57.8357,63.2725,2026-09-30 09:50:00+00:00,14.5,278.1,8.0,37.5,4650.9,True,4.0,158.0925,2.119282504371073,330.975,-71.175,3.0,4.0
236799075,NAVIRE-9075,Liberia,Fishing Vessel,False,OLD_NAME_0,-34.0297,-156.9948,2026-11-11 20:06:00+00:00,8.3,229.7,14.0,57.14285714285714,6135.0,True,7.0,159.3114285714286,1.6445914241479376,266.7,-73.07142857142857,5.0,7.0
783480433,NAVIRE-0433,Malta,Container Ship,False,OLD_NAME_0,-83.7179,69.2053,2027-01-01 04:39:00+00:00,4.8,186.6,13.0,23.076923076923077,7099.583333333333,True,4.0,158.7775,1.5339790307128305,187.075,-53.7,3.0,4.0
251603728,NAVIRE-3728,China,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",58.3207,74.3575,2026-12-23 04:25:00+00:00,27.0,285.0,5.0,40.0,3228.7,True,4.0,157.8075,1.6876290074144489,208.675,-71.025,3.0,4.0
771150112,NAVIRE-0112,Liberia,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1",82.8365,-67.5718,2026-12-27 17:07:00+00:00,2.2,297.1,9.0,77.77777777777779,8322.65,True,7.0,160.1942857142857,1.9569862641560094,320.8142857142857,-67.27142857142857,4.0,7.0
614687847,NAVIRE-7847,China,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1",-71.8989,147.8522,2026-10-03 12:22:00+00:00,3.9,96.9,7.0,28.57142857142857,4988.666666666667,True,4.0,158.255,1.4089594269057755,201.075,-88.225,2.0,4.0
610514358,NAVIRE-4358,Marshall Islands,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1",-55.2178,178.5582,2026-11-10 03:44:00+00:00,14.5,176.2,11.0,27.27272727272727,5409.383333333333,True,2.0,158.445,1.6475588001646746,327.35,-70.85,2.0,2.0
614022050,NAVIRE-2050,Panama,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-61.1975,-49.9771,2026-12-23 18:27:00+00:00,11.6,223.7,13.0,38.46153846153847,7553.233333333334,True,3.0,156.79,0.5957348403442722,317.23333333333335,-91.03333333333335,3.0,3.0
210044819,NAVIRE-4819,Malta,Container Ship,True,OLD_NAME_0,-26.1052,78.9398,2026-09-20 01:50:00+00:00,22.5,290.6,7.0,57.14285714285714,3295.883333333333,True,3.0,159.57333333333335,1.7464917215186875,330.1333333333334,-69.93333333333334,2.0,3.0
612140966,NAVIRE-0966,Marshall Islands,Container Ship,True,OLD_NAME_0,3.8214,53.0686,2026-12-11 19:18:00+00:00,10.0,150.1,8.0,37.5,6706.566666666667,True,2.0,159.025,0.21920310216783134,91.3,-76.9,1.0,2.0
272130864,NAVIRE-0864,Singapore,Tanker,True,0,-34.4122,11.1604,2026-12-03 21:24:00+00:00,2.7,193.2,9.0,77.77777777777779,7284.066666666667,True,3.0,161.14333333333335,0.5312563725107985,320.96666666666664,-57.300000000000004,3.0,3.0
258846593,NAVIRE-6593,China,Tanker,False,"OLD_NAME_0, OLD_NAME_1",-21.9369,-103.8179,2026-12-30 08:54:00+00:00,20.3,205.8,11.0,36.36363636363637,7704.016666666666,True,8.0,158.53375,2.068235531627311,240.875,-54.574999999999996,5.0,8.0
679220360,NAVIRE-0360,Marshall Islands,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-19.0808,41.3597,2026-12-14 05:33:00+00:00,15.6,355.6,7.0,28.57142857142857,4573.416666666667,True,4.0,158.24,1.3523066713335958,150.85,-70.05,3.0,4.0
300905246,NAVIRE-5246,China,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-60.9825,59.6414,2026-11-27 04:08:00+00:00,7.7,231.8,5.0,60.0,7104.583333333333,True,3.0,159.43999999999997,1.0001499887516874,274.76666666666665,-92.3,3.0,3.0
570192084,NAVIRE-2084,Malta,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1",-26.5511,149.6915,2026-09-24 02:36:00+00:00,18.8,95.0,5.0,20.0,5529.266666666666,True,5.0,158.93,2.4526414332307134,263.76,-66.0,3.0,5.0
279762531,NAVIRE-2531,Bahamas,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",-87.8601,42.5348,2026-08-24 12:09:00+00:00,27.7,293.8,8.0,50.0,1786.8833333333334,True,4.0,159.7475,0.9429872745694947,117.025,-75.75,3.0,4.0
600283742,NAVIRE-3742,France,Passenger Ship,True,OLD_NAME_0,75.0235,-55.6369,2026-12-26 05:45:00+00:00,5.0,286.3,11.0,36.36363636363637,5378.916666666667,True,5.0,160.48000000000002,1.3105914695281682,365.08000000000004,-73.2,4.0,5.0
260690058,NAVIRE-0058,France,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1",-42.29,-127.9203,2026-10-28 00:12:00+00:00,20.0,184.6,12.0,41.66666666666667,6040.9,True,6.0,158.85666666666665,2.154833326887875,150.9,-69.7,5.0,6.0
544913102,NAVIRE-3102,Malta,Tanker,False,"OLD_NAME_0, OLD_NAME_1",14.8567,-142.0864,2026-12-15 02:01:00+00:00,3.3,28.5,6.0,50.0,7907.25,True,3.0,159.83,2.688326617061252,291.76666666666665,-78.33333333333333,3.0,3.0
452240475,NAVIRE-0475,Liberia,Tanker,False,OLD_NAME_0,83.2061,83.4483,2026-12-31 03:18:00+00:00,11.3,266.7,8.0,37.5,6561.816666666667,True,8.0,159.85625,1.5185701686596076,216.0875,-71.675,4.0,8.0
433665909,NAVIRE-5909,Marshall Islands,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",82.4816,-145.5865,2026-10-30 14:29:00+00:00,11.1,320.2,7.0,57.14285714285714,3596.65,True,4.0,158.7575,0.7067472438337928,196.0,-76.225,3.0,4.0
479231964,NAVIRE-1964,Marshall Islands,General Cargo,True,OLD_NAME_0,-73.3409,-117.9856,2026-11-02 09:56:00+00:00,15.3,241.8,12.0,41.66666666666667,3981.1833333333334,True,5.0,158.958,1.8152878559611414,375.08000000000004,-64.58,4.0,5.0
424592926,NAVIRE-2926,USA,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1",-34.4128,56.4698,2026-07-06 16:03:00+00:00,17.1,89.5,6.0,50.0,4085.6,True,8.0,159.03125,1.6474086794547635,213.15,-68.7625,5.0,8.0
529630684,NAVIRE-0684,Denmark,Tanker,True,OLD_NAME_0,-50.8859,-31.4407,2026-09-28 05:41:00+00:00,24.3,92.3,9.0,88.88888888888889,4355.15,True,3.0,159.65333333333334,3.0947428541533593,249.96666666666667,-77.2,3.0,3.0
232986245,NAVIRE-6245,France,General Cargo,False,0,86.5347,64.3834,2026-11-16 19:55:00+00:00,26.1,204.7,6.0,33.33333333333333,4523.733333333334,True,3.0,158.39333333333335,1.0451953565402532,175.76666666666665,-78.73333333333333,3.0,3.0
537006791,NAVIRE-6791,Denmark,Passenger Ship,False,OLD_NAME_0,11.8626,-34.4068,2026-12-29 08:19:00+00:00,15.2,188.6,5.0,80.0,7877.716666666666,True,5.0,158.884,1.1839045569639444,294.2,-60.64,4.0,5.0
787632236,NAVIRE-2236,Panama,Container Ship,False,0,63.7946,-38.9224,2026-11-23 19:30:00+00:00,25.8,270.0,10.0,50.0,4544.933333333333,True,3.0,159.33333333333334,2.319403658989383,259.40000000000003,-53.26666666666667,3.0,3.0
563404199,NAVIRE-4199,Denmark,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",-30.2452,92.6524,2026-12-08 22:32:00+00:00,10.4,282.9,8.0,75.0,6884.666666666667,True,2.0,158.39499999999998,1.7606958851544996,185.35,-86.25,2.0,2.0
466000944,NAVIRE-0944,Singapore,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1",-0.7945,-21.8023,2026-12-27 01:11:00+00:00,27.5,68.8,16.0,50.0,5948.5,True,3.0,158.39333333333335,1.8220958628275732,267.43333333333334,-97.16666666666667,3.0,3.0
471846120,NAVIRE-6120,USA,General Cargo,True,OLD_NAME_0,-21.7241,36.5828,2026-11-15 06:25:00+00:00,24.4,43.3,9.0,55.55555555555556,5584.383333333333,True,4.0,159.7125,1.591631762269993,122.775,-56.475,4.0,4.0
520580257,NAVIRE-0257,France,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1",-10.3779,95.1387,2026-12-11 22:23:00+00:00,24.3,101.8,11.0,54.54545454545454,6666.6,True,4.0,157.865,0.9475054969057871,261.95,-65.5,3.0,4.0
443799491,NAVIRE-9491,China,Container Ship,False,OLD_NAME_0,-0.7135,20.1843,2026-12-31 07:02:00+00:00,19.4,146.8,7.0,42.857142857142854,2914.7166666666667,True,3.0,159.1,1.9771444054494365,178.6,-81.0,3.0,3.0
413062848,NAVIRE-2848,Denmark,Container Ship,False,OLD_NAME_0,-88.53,164.4647,2026-12-29 17:56:00+00:00,28.2,181.8,11.0,45.45454545454545,5469.283333333334,True,2.0,158.51,2.248599564173226,220.8,-58.1,2.0,2.0
468051507,NAVIRE-1507,Panama,Bulk Carrier,False,OLD_NAME_0,-37.9569,-33.7773,2026-12-07 10:25:00+00:00,29.6,256.5,10.0,60.0,3962.25,True,4.0,159.9075,2.316741605502565,150.2,-99.19999999999999,3.0,4.0
431297958,NAVIRE-7958,USA,Passenger Ship,True,0,-85.9358,-27.6699,2026-11-12 11:34:00+00:00,17.1,219.1,11.0,63.63636363636363,4529.316666666667,True,9.0,159.04444444444445,2.0897614164726495,240.63333333333333,-75.58888888888889,6.0,9.0
565842368,NAVIRE-2368,China,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",79.0114,141.0104,2026-12-16 06:11:00+00:00,29.1,97.6,5.0,40.0,4495.5,True,4.0,158.98000000000002,0.8771544903835373,216.575,-82.2,4.0,4.0
648721599,NAVIRE-1599,Panama,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1",-10.1869,23.5912,2026-12-01 07:24:00+00:00,0.1,16.8,11.0,54.54545454545454,3962.5833333333335,True,5.0,158.894,1.6718642289372665,229.68,-70.38,4.0,5.0
342429088,NAVIRE-9088,Liberia,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",78.6102,-126.0936,2026-12-29 06:25:00+00:00,6.9,229.7,9.0,55.55555555555556,7268.25,True,5.0,159.086,1.7426215882973537,213.32,-75.32000000000001,4.0,5.0
492381951,NAVIRE-1951,Singapore,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1",-82.1186,-82.1264,2026-12-22 15:16:00+00:00,4.1,249.4,9.0,33.33333333333333,2495.016666666667,True,6.0,158.77166666666668,1.3031103816126455,276.59999999999997,-71.45,5.0,6.0
471117456,NAVIRE-7456,Panama,Fishing Vessel,False,OLD_NAME_0,-36.7215,155.3898,2026-12-29 15:41:00+00:00,5.6,55.5,10.0,50.0,7540.516666666666,True,4.0,158.1225,2.243113535542364,131.17499999999998,-62.650000000000006,3.0,4.0
727206661,NAVIRE-6661,USA,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1",-48.9041,23.3757,2026-11-17 07:15:00+00:00,12.9,131.3,7.0,14.285714285714285,3910.1666666666665,True,7.0,159.78,1.599239402549434,247.07142857142858,-55.25714285714286,5.0,7.0
522451298,NAVIRE-1298,France,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-83.4158,7.1282,2026-12-05 19:21:00+00:00,21.3,217.4,7.0,28.57142857142857,5894.133333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575896922,NAVIRE-6922,Malta,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",46.8742,-63.6062,2026-12-21 03:02:00+00:00,29.0,288.2,13.0,61.53846153846154,4487.833333333333,True,7.0,159.2057142857143,2.5113001754924764,137.82857142857142,-87.18571428571428,3.0,7.0
794556784,NAVIRE-6784,Panama,Tanker,True,0,89.6885,131.2696,2026-12-31 23:25:00+00:00,23.5,104.0,19.0,63.1578947368421,4614.766666666666,True,5.0,160.16199999999998,2.2049648523275884,225.8,-68.2,4.0,5.0
275200104,NAVIRE-0104,Bahamas,Container Ship,False,OLD_NAME_0,2.9029,41.6332,2026-09-24 01:26:00+00:00,2.9,121.3,5.0,40.0,4191.65,True,2.0,159.22500000000002,1.209152595828992,216.10000000000002,-64.80000000000001,2.0,2.0
641208534,NAVIRE-8534,Malta,Container Ship,True,"OLD_NAME_0, OLD_NAME_1",-80.6915,142.3589,2026-12-11 06:45:00+00:00,19.8,257.8,17.0,29.411764705882355,5433.4,True,5.0,159.922,1.1739335585969,187.28000000000003,-49.260000000000005,4.0,5.0
593228934,NAVIRE-8934,Liberia,Passenger Ship,True,OLD_NAME_0,-84.4815,-114.9351,2026-12-28 17:51:00+00:00,9.7,351.6,7.0,71.42857142857143,3939.55,True,6.0,159.87833333333333,1.6282679959597066,308.7166666666667,-66.01666666666667,4.0,6.0
557579724,NAVIRE-9724,France,General Cargo,True,OLD_NAME_0,21.2463,-69.2174,2026-11-07 17:04:00+00:00,24.2,34.3,7.0,42.857142857142854,3864.15,True,3.0,158.47666666666666,2.1982796303776544,206.16666666666666,-82.8,3.0,3.0
342815822,NAVIRE-5822,France,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",73.0393,179.968,2026-12-09 15:20:00+00:00,16.3,277.1,17.0,52.94117647058824,5954.133333333333,True,5.0,159.07,1.5681996046422175,220.61999999999998,-72.14000000000001,4.0,5.0
249354554,NAVIRE-4554,France,Bulk Carrier,False,OLD_NAME_0,68.7542,-137.5932,2026-11-20 09:28:00+00:00,26.7,330.9,10.0,40.0,3891.3166666666666,True,5.0,158.298,1.8503432114070104,412.84,-79.84,4.0,5.0
233953583,NAVIRE-3583,Singapore,Bulk Carrier,False,0,51.6318,1.2928,2026-11-19 05:45:00+00:00,12.9,280.0,6.0,33.33333333333333,7158.966666666666,True,4.0,159.2725,0.9034148179730794,168.2,-66.925,3.0,4.0
558380004,NAVIRE-0004,Singapore,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-72.4819,-109.6516,2026-12-19 11:05:00+00:00,2.7,85.3,13.0,61.53846153846154,6967.333333333333,True,2.0,157.79500000000002,0.5444722215136588,266.85,-64.9,2.0,2.0
678673276,NAVIRE-3276,Liberia,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-53.0499,-168.1049,2026-12-30 00:13:00+00:00,12.2,218.9,11.0,63.63636363636363,8606.333333333334,True,4.0,159.4725,1.8000439809441773,317.75,-61.25,3.0,4.0
242569188,NAVIRE-9188,Liberia,Container Ship,False,"OLD_NAME_0, OLD_NAME_1",6.5918,-61.2303,2026-09-15 22:50:00+00:00,21.0,80.2,7.0,42.857142857142854,4365.35,True,15.0,158.66533333333334,1.8732548704124055,237.91333333333333,-59.080000000000005,6.0,15.0
361903938,NAVIRE-3938,China,Fishing Vessel,False,0,-44.2002,-101.7954,2026-12-29 19:17:00+00:00,24.5,183.7,16.0,50.0,6992.766666666666,True,4.0,159.92,1.1816372821922299,169.525,-90.6,3.0,4.0
716823280,NAVIRE-3280,China,Container Ship,True,0,87.0194,44.8431,2026-11-02 05:48:00+00:00,14.6,188.1,10.0,50.0,5827.55,True,4.0,159.0475,2.0153473645999505,212.5,-55.05,3.0,4.0
350657692,NAVIRE-7692,Denmark,Fishing Vessel,True,OLD_NAME_0,-37.5835,16.3019,2026-11-25 17:21:00+00:00,12.3,234.5,11.0,63.63636363636363,5081.116666666667,True,9.0,158.92555555555555,1.8444315595266232,275.0111111111111,-69.16666666666667,5.0,9.0
455207826,NAVIRE-7826,Bahamas,Bulk Carrier,True,0,16.4016,-179.1065,2026-12-10 17:50:00+00:00,22.2,77.3,6.0,33.33333333333333,7207.616666666667,True,7.0,159.53285714285715,2.301649512021863,297.5571428571429,-84.98571428571428,4.0,7.0
679668591,NAVIRE-8591,USA,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-68.0983,52.7886,2026-12-29 17:09:00+00:00,23.2,230.2,11.0,54.54545454545454,6172.083333333333,True,4.0,159.23,2.306440258638117,242.0,-61.150000000000006,2.0,4.0
580125089,NAVIRE-5089,France,Tanker,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",66.3012,-172.2299,2026-12-29 22:14:00+00:00,13.1,344.7,12.0,66.66666666666666,7231.316666666667,True,4.0,161.1125,0.9344294159182485,362.95,-72.675,3.0,4.0
360247230,NAVIRE-7230,Panama,Tanker,True,"OLD_NAME_0, OLD_NAME_1",44.0448,-166.1599,2026-11-14 10:00:00+00:00,1.3,266.9,5.0,60.0,7252.683333333333,True,6.0,157.38833333333332,1.3160762389264078,268.15000000000003,-71.35000000000001,4.0,6.0
312878650,NAVIRE-8650,USA,Container Ship,True,OLD_NAME_0,79.2506,-161.457,2026-11-05 23:31:00+00:00,0.6,333.5,7.0,71.42857142857143,7306.8,True,8.0,159.38875,2.1462953963915212,274.225,-60.125,3.0,8.0
487307571,NAVIRE-7571,Denmark,General Cargo,False,0,-53.6035,153.5162,2026-12-21 23:52:00+00:00,24.5,245.6,8.0,37.5,3719.75,True,8.0,159.02125,2.0184466269174104,244.3,-70.3125,4.0,8.0
696020593,NAVIRE-0593,Marshall Islands,Container Ship,False,OLD_NAME_0,60.4609,-72.9632,2026-11-25 14:31:00+00:00,12.9,222.9,13.0,61.53846153846154,6575.9,True,4.0,159.23000000000002,2.108506580497191,87.425,-67.725,4.0,4.0
763846551,NAVIRE-6551,Marshall Islands,Passenger Ship,False,0,59.0132,140.8105,2026-12-05 02:46:00+00:00,12.9,151.1,11.0,45.45454545454545,7756.483333333334,True,7.0,159.7942857142857,1.8957395842859135,154.34285714285716,-60.01428571428572,5.0,7.0
384550733,NAVIRE-0733,Denmark,Container Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-51.5122,18.6037,2026-12-16 02:41:00+00:00,29.1,17.3,9.0,55.55555555555556,5613.533333333334,True,7.0,158.1457142857143,2.0342636435399792,130.22857142857143,-60.957142857142856,3.0,7.0
270127453,NAVIRE-7453,China,General Cargo,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-17.7201,166.2481,2026-12-21 08:12:00+00:00,21.2,109.5,10.0,70.0,4682.2,True,9.0,159.03777777777776,2.2427872044499524,211.27777777777777,-71.25555555555555,4.0,9.0
457668606,NAVIRE-8606,Liberia,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1",-43.5492,-122.9444,2026-12-31 03:24:00+00:00,5.3,131.1,18.0,50.0,7479.466666666666,True,7.0,158.51,1.459143584435754,340.07142857142856,-83.27142857142857,3.0,7.0
392617917,NAVIRE-7917,Panama,Passenger Ship,False,0,87.0837,102.029,2026-12-06 17:22:00+00:00,1.4,189.9,8.0,12.5,6783.233333333334,True,8.0,158.28375,1.8609055975135231,210.47500000000002,-85.7625,5.0,8.0
599067818,NAVIRE-7818,Panama,Tanker,False,0,22.3285,-65.1555,2026-12-29 08:35:00+00:00,11.8,106.1,11.0,54.54545454545454,5047.833333333333,True,4.0,158.4975,2.188551651968336,257.5,-53.2,4.0,4.0
782140749,NAVIRE-0749,Marshall Islands,Container Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-20.9535,12.8129,2026-12-09 15:37:00+00:00,9.9,275.6,6.0,83.33333333333334,5840.05,True,4.0,158.585,1.5494192460402543,351.725,-57.475,3.0,4.0
568118485,NAVIRE-8485,Panama,Fishing Vessel,False,OLD_NAME_0,-46.0598,77.9864,2026-12-22 17:08:00+00:00,12.2,182.6,7.0,71.42857142857143,8243.25,True,9.0,159.79888888888888,1.4764014058212982,345.1666666666667,-59.300000000000004,6.0,9.0
548124432,NAVIRE-4432,China,Bulk Carrier,True,OLD_NAME_0,-25.5672,28.7053,2026-12-16 01:26:00+00:00,14.5,138.0,16.0,50.0,4609.05,True,4.0,158.005,1.1070230349906918,273.9,-56.125,3.0,4.0
439142651,NAVIRE-2651,Liberia,Container Ship,False,OLD_NAME_0,-29.2409,-51.109,2026-12-22 15:55:00+00:00,18.1,197.4,10.0,50.0,3556.4666666666667,True,8.0,159.54125,1.5547295355049484,267.325,-68.075,5.0,8.0
641127136,NAVIRE-7136,Bahamas,General Cargo,False,"OLD_NAME_0, OLD_NAME_1",43.1264,96.3118,2027-01-01 01:35:00+00:00,3.4,187.7,13.0,61.53846153846154,6994.866666666667,True,6.0,159.93833333333333,1.2921364737002954,287.3333333333333,-75.88333333333334,4.0,6.0
401816566,NAVIRE-6566,Liberia,Container Ship,True,0,21.0624,-145.8033,2026-12-16 04:02:00+00:00,27.7,37.3,13.0,53.84615384615385,3923.133333333333,True,11.0,158.80454545454543,1.9384909782424224,191.93636363636367,-66.3,6.0,11.0
329004558,NAVIRE-4558,Marshall Islands,Tanker,False,OLD_NAME_0,28.2678,134.7678,2026-12-17 20:19:00+00:00,28.0,167.4,7.0,57.14285714285714,6919.516666666666,True,2.0,158.98000000000002,4.087077195258235,174.0,-80.1,2.0,2.0
675464001,NAVIRE-4001,Panama,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",52.3984,-14.5938,2026-12-20 02:31:00+00:00,22.4,244.1,14.0,50.0,7152.083333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
